run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
3,NSGA-III,350,5,1.006645,0.756308
3,NSGA-III,360,9,1.039407,0.780922
3,NSGA-III,370,9,1.039407,0.780922
3,NSGA-III,380,10,1.039459,0.780961
3,NSGA-III,390,13,1.040461,0.781714
3,NSGA-III,400,10,1.052711,0.790918
3,NSGA-III,410,12,1.057727,0.794686
3,NSGA-III,420,15,1.063428,0.798969
3,NSGA-III,430,15,1.063428,0.798969
3,NSGA-III,440,17,1.077616,0.809629
3,NSGA-III,450,18,1.078454,0.810259
3,NSGA-III,460,8,1.104015,0.829462
3,NSGA-III,470,8,1.114517,0.837353
3,NSGA-III,480,12,1.135004,0.852745
3,NSGA-III,490,15,1.136957,0.854213
3,NSGA-III,500,16,1.139632,0.856223
4,MOGWO,10,24,0.000000,0.000000
4,MOGWO,20,29,0.004898,0.003680
4,MOGWO,30,25,0.004898,0.003680
4,MOGWO,40,27,0.025420,0.019098
4,MOGWO,50,36,0.025440,0.019113
